number,value,datetime_start,datetime_complete,duration,params_V10,params_V11,params_V12,params_V15,params_V18,params_V3,params_V6,params_V9,system_attrs_fixed_params,state
199,0.0,2026-07-08 14:52:47.009634,2026-07-08 14:52:53.483758,0 days 00:00:06.474124,329.6553933706276,151.9089884182311,-159.6063463625028,325.1574145055874,400.82753114727774,-299.43591324113106,14.572038761157295,340.8345231394312,,COMPLETE
200,0.0,2026-07-08 14:52:53.516607,2026-07-08 14:53:00.178792,0 days 00:00:06.662185,203.55089017547718,207.00970837027702,-90.800630130553,463.38819702206604,-992.7832422679243,-426.00511815282584,-48.04040387157674,70.81825742713973,,COMPLETE
201,2.0,2026-07-08 14:53:00.211529,2026-07-08 14:53:07.393228,0 days 00:00:07.181699,311.43019164189155,320.398352241119,-220.3557895230165,338.1344409805258,353.7215241230306,-362.50730620674443,-78.63105044387656,263.4669195214854,,COMPLETE
202,4.0,2026-07-08 14:53:07.442457,2026-07-08 14:53:14.786236,0 days 00:00:07.343779,358.0933099595943,297.1240469161864,-182.65374431614185,376.7707203223807,431.04609035203293,-384.28221226815083,-121.35516261184485,226.95921885191967,,COMPLETE
203,3.0,2026-07-08 14:53:14.826306,2026-07-08 14:53:22.056056,0 days 00:00:07.229750,361.4390412338628,279.9743392691696,-137.70594571293276,232.69836556088944,477.1424581411379,-510.35046695834455,-116.16863849598349,222.8274726866042,,COMPLETE
204,1.0,2026-07-08 14:53:22.096246,2026-07-08 14:53:28.662612,0 days 00:00:06.566366,266.16612276246974,359.4753096458655,-190.18751003433985,379.8404746343764,552.9112920849481,-396.9416652364443,-146.21932362671106,179.8383495014831,,COMPLETE
205,0.0,2026-07-08 14:53:28.704604,2026-07-08 14:53:35.291951,0 days 00:00:06.587347,467.11838800259477,298.0935124524092,-127.46641585135328,277.58732475981094,419.1217506312489,-276.11744433363094,-45.526823479699644,299.5731087111231,,COMPLETE
206,0.0,2026-07-08 14:53:35.339377,2026-07-08 14:53:42.027419,0 days 00:00:06.688042,392.9103330831797,394.08170243713863,-176.26243895041438,145.5135924207705,438.72977581613935,-476.71714192922184,-12.183527808768417,252.74595138777332,,COMPLETE
207,1.0,2026-07-08 14:53:42.070956,2026-07-08 14:53:48.659109,0 days 00:00:06.588153,349.8037054832028,242.9953898022315,-64.37286599123105,325.44397256840426,375.7501958151089,-308.43167688679233,-195.81573617261105,131.3704539057698,,COMPLETE
208,3.0,2026-07-08 14:53:48.691621,2026-07-08 14:53:55.786786,0 days 00:00:07.095165,231.53672203059782,352.9208667847064,-223.50909158226972,401.80263285915476,301.39790911588807,-340.22056832052635,-105.65583459231281,212.65222757252138,,COMPLETE
209,0.0,2026-07-08 14:53:55.829647,2026-07-08 14:54:02.748554,0 days 00:00:06.918907,285.0531683579926,443.1535485042057,-6.785998185435696,447.2752095790076,484.68743383747335,-250.61854743190236,-163.60450344936527,325.88306868782684,,COMPLETE
210,0.0,2026-07-08 14:54:02.780843,2026-07-08 14:54:09.476436,0 days 00:00:06.695593,413.2119289984541,266.10079270309905,-320.7920333471591,307.70898292198405,244.31767807443362,-416.4565950857333,-75.21798381099627,429.80446133523014,,COMPLETE
211,5.0,2026-07-08 14:54:09.517068,2026-07-08 14:54:16.527055,0 days 00:00:07.009987,308.59629318118647,306.57267320869835,-250.31113517495984,363.8882018126703,353.35819292535757,-370.35865840571756,-67.38559148341403,274.53866539677534,,COMPLETE
212,4.0,2026-07-08 14:54:16.552807,2026-07-08 14:54:23.568163,0 days 00:00:07.015356,303.30803551352426,328.17601337540896,-256.8407831716855,383.19577855542434,412.49434760703264,-384.0735125863358,-41.336854194774375,276.5377185541138,,COMPLETE
213,3.0,2026-07-08 14:54:23.607942,2026-07-08 14:54:30.927113,0 days 00:00:07.319171,279.5227042992075,341.2803204219626,-264.3437267628014,356.8809869216169,379.06870518231,-382.5549916902218,-31.24934353429977,279.32495855601667,,COMPLETE
214,15.0,2026-07-08 14:54:30.961673,2026-07-08 14:54:37.636238,0 days 00:00:06.674565,323.78178618456144,302.2913536198407,-211.15498565148823,233.0093842834306,330.62893754323636,-444.0980065317684,-8.421191627412682,256.270779161992,,COMPLETE
215,0.0,2026-07-08 14:54:37.684072,2026-07-08 14:54:44.257772,0 days 00:00:06.573700,328.7385896619238,217.83406181413346,-230.33443408671897,217.179145740583,313.86136267941816,-469.6928526867234,44.82963695794418,359.2379960997496,,COMPLETE
216,9.0,2026-07-08 14:54:44.295549,2026-07-08 14:54:51.034812,0 days 00:00:06.739263,239.95401984590077,295.16828543195993,-297.98750697850255,261.25720168244015,346.2159769460986,-438.4353490181203,-7.892561119415028,295.4751621986071,,COMPLETE
217,3.0,2026-07-08 14:54:51.072437,2026-07-08 14:54:58.552353,0 days 00:00:07.479916,136.69065308603382,279.45970300166357,-350.27271211937955,276.71940363028625,338.94680529790975,-456.78093927049935,2.4704734662516614,328.42250828292373,,COMPLETE
218,13.0,2026-07-08 14:54:58.593415,2026-07-08 14:55:06.103414,0 days 00:00:07.509999,182.99518437626148,177.0793510639432,-290.62918234434926,244.27680524201034,269.7829636697021,-532.2913849098536,-119.07038728310599,244.62787833131773,,COMPLETE
219,0.0,2026-07-08 14:55:06.140230,2026-07-08 14:55:13.392369,0 days 00:00:07.252139,177.85499773027257,181.86934371228904,-320.351928053788,185.7687680532308,277.86726521437447,-637.7360272310019,993.0804142848783,304.3784497852055,,COMPLETE
220,29.0,2026-07-08 14:55:13.456342,2026-07-08 14:55:20.607977,0 days 00:00:07.151635,228.51750855501234,241.2583589686276,-288.4247272237401,252.94668230081237,199.05759223035332,-482.86880439937505,32.791174103779014,397.0513536375531,,COMPLETE
221,60.0,2026-07-08 14:55:20.649358,2026-07-08 14:55:27.188993,0 days 00:00:06.539635,230.71760737025187,247.58372505831727,-281.8902035685049,215.04460486434516,209.1952491521359,-541.4730811524453,31.265584738916395,411.7746080145201,,COMPLETE
222,2.0,2026-07-08 14:55:27.228310,2026-07-08 14:55:35.326939,0 days 00:00:08.098629,228.31339029847828,224.81528080503472,-314.54415819699,129.96980382406565,286.2695528216722,-552.7406835780163,74.5494528530705,404.17253009090194,,COMPLETE
223,0.0,2026-07-08 14:55:35.366550,2026-07-08 14:55:42.195012,0 days 00:00:06.828462,255.34969004240747,184.0905773755847,-290.99201572149025,221.6982692218853,207.74911925483764,-627.1475823260935,23.677041654731624,449.2393857067624,,COMPLETE
224,4.0,2026-07-08 14:55:42.229417,2026-07-08 14:55:49.112452,0 days 00:00:06.883035,211.9477525114648,253.21914650855538,-279.3485776633596,239.5416865399439,197.27154600878075,-514.3976136645999,-12.322459855928784,346.6476844058792,,COMPLETE
225,0.0,2026-07-08 14:55:49.177964,2026-07-08 14:55:55.776306,0 days 00:00:06.598342,245.35539321770972,111.21428856742457,-377.686565520641,169.05116965688507,260.78227832264935,-541.1913587900272,62.68894135121826,388.8812347970118,,COMPLETE
226,21.0,2026-07-08 14:55:55.833047,2026-07-08 14:56:02.498787,0 days 00:00:06.665740,267.97280536404196,255.57356928235123,-244.6356144072266,290.45195071980373,314.8521265440546,-507.16844707939043,-56.90488417072936,266.6882434179094,,COMPLETE
227,7.0,2026-07-08 14:56:02.561376,2026-07-08 14:56:10.500661,0 days 00:00:07.939285,204.6382614234179,243.026428226291,-289.39843150692116,288.05082327283867,316.15218006509184,-503.5645146328992,-238.57450127708668,375.07709936843935,,COMPLETE
228,0.0,2026-07-08 14:56:10.536664,2026-07-08 14:56:17.151467,0 days 00:00:06.614803,93.48580682216135,151.06863046670583,-359.8045137740171,266.95621279936324,233.91385083953043,-593.7771018044671,-231.77415933795578,383.16930377162936,,COMPLETE
229,11.0,2026-07-08 14:56:17.186372,2026-07-08 14:56:23.955844,0 days 00:00:06.769472,195.0628808300806,225.3291496592861,-304.11932358014013,199.53675931601765,309.0367490759321,-504.87051466112774,-272.82743322298705,436.5355958898096,,COMPLETE
230,3.0,2026-07-08 14:56:23.994229,2026-07-08 14:56:30.712178,0 days 00:00:06.717949,205.39240380565207,206.7136081589047,-285.6208679954538,199.3792891990081,303.41880496232744,-507.50068979584756,-267.7091141273901,498.4282876008451,,COMPLETE
231,2.0,2026-07-08 14:56:30.749682,2026-07-08 14:56:37.470041,0 days 00:00:06.720359,154.61705556315596,254.67465934675158,-342.0332820988026,295.56266679973413,317.68865718848065,-543.9572782936751,-230.74971560542645,454.3556760808086,,COMPLETE
232,33.0,2026-07-08 14:56:37.531626,2026-07-08 14:56:44.166923,0 days 00:00:06.635297,247.37351568805585,235.72632048882684,-300.8998609873588,102.77713650074473,232.4793435685105,-473.90050816373207,-178.4174848214704,424.4618542411472,,COMPLETE
233,14.0,2026-07-08 14:56:44.198790,2026-07-08 14:56:50.991724,0 days 00:00:06.792934,251.11425483702274,191.16077408776886,-299.2903561591951,100.16258609155923,213.76539065223392,-505.35225435600415,-167.60858060082415,422.5974952805861,,COMPLETE
234,0.0,2026-07-08 14:56:51.023932,2026-07-08 14:56:58.025860,0 days 00:00:07.001928,238.3931650674455,172.07798532609638,-308.0177976441653,109.82495165183488,169.5282752187204,-514.7138485379127,-304.7666238856481,433.828922315906,,COMPLETE
235,15.0,2026-07-08 14:56:58.068457,2026-07-08 14:57:04.639099,0 days 00:00:06.570642,267.86731000615396,214.60252685730785,-400.060730927546,181.00222258111364,224.8653689428873,-487.04533441974814,-184.20910726801657,410.59984416169215,,COMPLETE
236,0.0,2026-07-08 14:57:04.673328,2026-07-08 14:57:11.425856,0 days 00:00:06.752528,255.64968033412896,200.30492692575274,-353.2889592127964,142.9391293287174,245.5906486021204,-569.5296173547073,-252.64767965484234,413.5353648383648,,COMPLETE
237,5.0,2026-07-08 14:57:11.464680,2026-07-08 14:57:18.275719,0 days 00:00:06.811039,224.85406416067917,228.12237557427798,-386.84751972430206,89.05046121015067,219.93930398210765,-493.40042467024506,-160.13252580147378,507.03310432455686,,COMPLETE
238,0.0,2026-07-08 14:57:18.339500,2026-07-08 14:57:24.844045,0 days 00:00:06.504545,270.5705594668611,138.97081155443263,-293.92775694886944,160.78301879369224,207.7291636091987,-538.3288617048097,-194.02749961963474,464.9424173489568,,COMPLETE
239,3.0,2026-07-08 14:57:24.882936,2026-07-08 14:57:31.780828,0 days 00:00:06.897892,117.79281257171033,78.55786457039225,-399.4007283865321,80.22786505630006,267.3462140302503,-442.95855996573584,-138.4510310010982,403.2678849786622,,COMPLETE
240,0.0,2026-07-08 14:57:31.851728,2026-07-08 14:57:38.578991,0 days 00:00:06.727263,206.13664257716985,260.04873956748924,-427.9990200952134,199.52783370971733,179.75450663508678,-602.3291540135626,-126.43410654711724,430.542679087219,,COMPLETE
241,6.0,2026-07-08 14:57:38.615754,2026-07-08 14:57:44.986228,0 days 00:00:06.370474,271.2825299188576,261.6698518573681,-266.21906348836035,231.46887083750522,295.99306298915775,-486.4951070470431,-182.20577381560022,364.60359690687244,,COMPLETE
242,7.0,2026-07-08 14:57:45.052996,2026-07-08 14:57:51.715321,0 days 00:00:06.662325,262.4289695627277,261.5567208517504,-274.80267954399426,239.88127537468796,291.0600935809979,-491.6125248631889,-177.54379281670876,377.3435027760422,,COMPLETE
243,3.0,2026-07-08 14:57:51.781011,2026-07-08 14:57:58.480408,0 days 00:00:06.699397,257.7315051002956,260.34699971978523,-270.2647336155226,132.36978047561706,287.78169832453614,-439.77774315980236,-269.3030992674819,374.79886379509,,COMPLETE
244,0.0,2026-07-08 14:57:58.602681,2026-07-08 14:58:05.192587,0 days 00:00:06.589906,161.2978778865562,213.92890331008064,-221.77891204881297,183.59627566864657,245.22135807727,-531.0030793203713,-222.07867895587088,471.4790121783799,,COMPLETE
245,7.0,2026-07-08 14:58:05.262863,2026-07-08 14:58:12.289417,0 days 00:00:07.026554,201.83986092316587,188.54257277727555,-310.6990310393654,248.90023011742693,-541.5125839285425,-489.37879168978816,-172.28179545716407,531.8554842247275,,COMPLETE
246,3.0,2026-07-08 14:58:12.324443,2026-07-08 14:58:19.442151,0 days 00:00:07.117708,189.50734778695062,189.4594233039069,-330.5041668393342,257.03017135013425,-689.2408794929755,-484.4298894218623,-179.88201396754602,540.2590140074175,,COMPLETE
247,0.0,2026-07-08 14:58:19.490704,2026-07-08 14:58:26.537424,0 days 00:00:07.046720,217.52191704162118,145.504769846004,-300.4334194745475,211.01323633413594,304.27614010757554,-563.3919539109419,-229.3896368676356,407.42247150941535,,COMPLETE
248,14.0,2026-07-08 14:58:26.570575,2026-07-08 14:58:34.243505,0 days 00:00:07.672930,259.67042845728844,243.1881081865404,-270.3047392954164,279.23675508319053,-569.7802667179262,-435.0584809100764,-170.35814494866042,460.06429754129,,COMPLETE
249,9.0,2026-07-08 14:58:34.480315,2026-07-08 14:58:41.814828,0 days 00:00:07.334513,250.36991510230976,225.9239150773533,-340.795317512882,270.03657118282644,-558.3264659866317,-440.55700665907654,-184.51322303922652,478.1811452345452,,COMPLETE
250,10.0,2026-07-08 14:58:41.858261,2026-07-08 14:58:48.754912,0 days 00:00:06.896651,249.25146697525543,227.49246345844588,-333.5401693031764,259.65567478654623,-549.9617494955345,-450.6156420650782,-193.21438396954096,516.9873641051482,,COMPLETE
251,1.0,2026-07-08 14:58:48.790840,2026-07-08 14:58:55.692416,0 days 00:00:06.901576,171.27265552582384,173.28331766550718,-341.31103356635765,279.3964850711636,-533.3791950791668,-435.8853745687479,-324.02377830406095,588.4560128170913,,COMPLETE
252,0.0,2026-07-08 14:58:55.733046,2026-07-08 14:59:03.487912,0 days 00:00:07.754866,216.9290383014226,225.39244311961616,-384.8545722801776,168.98797923329843,-605.0849814985183,-453.82309960820527,-267.91352408258905,519.7741903996979,,COMPLETE
253,0.0,2026-07-08 14:59:03.528870,2026-07-08 14:59:11.596659,0 days 00:00:08.067789,139.49365800496668,103.33719344032019,-350.1710908788783,263.25020435841657,-607.5417323321669,-520.1058066767239,-212.2649389238939,467.57227835795413,,COMPLETE
254,28.0,2026-07-08 14:59:11.628910,2026-07-08 14:59:19.428066,0 days 00:00:07.799156,244.42409820667632,197.48442347343453,-329.5077610084517,200.96568427130117,-522.1257272651576,-484.02800094075343,-178.94764930800477,437.3102353993809,,COMPLETE
255,0.0,2026-07-08 14:59:19.470380,2026-07-08 14:59:26.870777,0 days 00:00:07.400397,246.21064623934183,184.92575350962903,-318.3082485434169,117.11150617974599,-531.1710403292557,-673.4191715460554,-167.49717216981497,564.2031035998311,,COMPLETE
256,0.0,2026-07-08 14:59:26.916170,2026-07-08 14:59:34.645364,0 days 00:00:07.729194,195.31080474449342,57.16857790095182,-424.88896328125844,40.85007363242278,-542.8219026940338,-566.2093291175244,-242.1854805090544,492.1460044762403,,COMPLETE
257,0.0,2026-07-08 14:59:34.684230,2026-07-08 14:59:42.117858,0 days 00:00:07.433628,249.3481063537425,140.89223327534827,-305.6150079065701,191.2726276895283,-511.33916550654766,-488.5870431311263,-197.0172828796581,431.6053112837866,,COMPLETE
258,3.0,2026-07-08 14:59:42.154541,2026-07-08 14:59:49.591569,0 days 00:00:07.437028,225.5001277655892,219.75996770087485,-368.9973280753316,218.00134253025084,-564.183576977056,-422.3372349275983,-280.3567842216038,538.2471155362432,,COMPLETE
259,0.0,2026-07-08 14:59:49.638551,2026-07-08 14:59:56.414361,0 days 00:00:06.775810,53.19514267870201,224.5892192770714,-283.14191634524633,159.90890905602927,-635.6533241415575,-523.5417117381239,-170.2908783550063,435.6056754355737,,COMPLETE
260,9.0,2026-07-08 14:59:56.489620,2026-07-08 15:00:03.851181,0 days 00:00:07.361561,168.31388539422036,175.94851485424888,-331.1354126990671,240.8227606275011,-630.6510069810503,-473.4125839079039,-143.92475050556172,520.5264042274392,,COMPLETE
261,0.0,2026-07-08 15:00:03.920395,2026-07-08 15:00:11.072280,0 days 00:00:07.151885,160.18690216922283,181.9652182965687,-336.5628540546294,85.89540849208782,-675.5845205834785,-474.4409977311599,-212.6136994341631,516.6214885596337,,COMPLETE
262,0.0,2026-07-08 15:00:11.110325,2026-07-08 15:00:17.834117,0 days 00:00:06.723792,184.47152550977742,124.68848322429326,-397.60020597921124,238.55472887170595,-558.6945377636084,-564.3901143689106,-157.24843002819128,489.9897447322899,,COMPLETE
263,2.0,2026-07-08 15:00:17.872653,2026-07-08 15:00:24.273062,0 days 00:00:06.400409,104.45790690888242,151.70407227053886,-260.97635079765394,291.10482357263993,-625.454767626833,-511.26367453351656,-135.7973781706553,474.803310118843,,COMPLETE
264,0.0,2026-07-08 15:00:24.307597,2026-07-08 15:00:31.492467,0 days 00:00:07.184870,263.6130668959902,240.1928596361099,-309.452160207055,140.51576623138897,-555.7149209392372,-609.7224011570562,-244.76867265884766,398.47930296034394,,COMPLETE
265,1.0,2026-07-08 15:00:31.551110,2026-07-08 15:00:38.229362,0 days 00:00:06.678252,126.26563811771288,195.73333572864811,-366.8892139047516,200.48344164920223,-707.7544522550421,-448.4746957499983,-188.7448917490853,553.5123700227247,,COMPLETE
266,13.0,2026-07-08 15:00:38.265567,2026-07-08 15:00:46.570824,0 days 00:00:08.305257,201.6004785427882,241.1501613283842,-330.39885049798363,260.586208043468,-503.32619977077167,-481.9044103319955,-129.412360952531,432.55862142790573,,COMPLETE
267,0.0,2026-07-08 15:00:46.602741,2026-07-08 15:00:55.040844,0 days 00:00:08.438103,189.4650989926302,164.41464138697117,-337.90110601509855,318.8273942640112,-496.58931024862227,-483.35937698291025,-349.8540545012504,440.1300685412175,,COMPLETE
268,5.0,2026-07-08 15:00:55.092171,2026-07-08 15:01:03.905344,0 days 00:00:08.813173,222.58091140036672,239.75268510028693,-411.9888940606066,274.2553087862416,-477.01182667406727,-434.66384533202245,-150.4187389723117,607.3815198425859,,COMPLETE
269,0.0,2026-07-08 15:01:03.944851,2026-07-08 15:01:13.388817,0 days 00:00:09.443966,167.79032272890774,207.23668973986128,-303.3193592359352,180.50072575129172,-524.9231362130117,-535.8000423478464,-223.04302175815394,378.44878675421387,,COMPLETE
270,4.0,2026-07-08 15:01:13.427536,2026-07-08 15:01:22.961265,0 days 00:00:09.533729,244.29594000729776,106.70612463221204,-468.37416827163776,224.96733768277838,215.24299004332943,-420.5455590812061,-126.25858020874131,498.1407908210709,,COMPLETE
271,0.0,2026-07-08 15:01:22.998292,2026-07-08 15:01:30.431889,0 days 00:00:07.433597,205.2735604250061,267.0790753705096,-258.44068044425603,106.45714538026571,143.28673607801764,685.5310648301902,-289.13946580629045,411.7640878043031,,COMPLETE
272,19.0,2026-07-08 15:01:30.461536,2026-07-08 15:01:38.092814,0 days 00:00:07.631278,144.36199516189444,189.4457077884531,-375.1925505905159,308.20717517019824,-442.20221873609444,-491.31673274469637,-188.71122550525314,458.997951544382,,COMPLETE
273,2.0,2026-07-08 15:01:38.131938,2026-07-08 15:01:45.615019,0 days 00:00:07.483081,138.32750812266835,231.72045086778303,-366.3334074171299,323.27184295326356,-432.48686828741836,-465.77386211139196,-123.13128103884684,458.83370173132823,,COMPLETE
274,0.0,2026-07-08 15:01:45.644408,2026-07-08 15:01:53.827913,0 days 00:00:08.183505,90.41883573608959,154.4214328043116,-387.8021483266263,271.7729115025777,-467.96625850867,-510.88126101666506,-205.7808128615876,381.79660662017875,,COMPLETE
275,6.0,2026-07-08 15:01:53.865723,2026-07-08 15:02:00.851846,0 days 00:00:06.986123,274.96469847517966,274.61135715974143,-275.0961299115375,324.7515844430608,-735.4318712621165,-413.8802033642442,-242.65575628555686,432.7374558278294,,COMPLETE
276,0.0,2026-07-08 15:02:00.890156,2026-07-08 15:02:07.770888,0 days 00:00:06.880732,148.31800078590942,216.89994791697933,-337.0802881597884,54.952007538763944,250.66926962881388,-549.0802226754063,25.924600581166295,362.23178709888265,,COMPLETE
277,4.0,2026-07-08 15:02:07.805578,2026-07-08 15:02:14.698889,0 days 00:00:06.893311,246.68771545818709,245.73015412885914,-237.62254770104678,154.6540170325489,-605.0323696183297,-469.69686790633216,-154.3123616722641,412.0381925020356,,COMPLETE
278,0.0,2026-07-08 15:02:14.733550,2026-07-08 15:02:21.654505,0 days 00:00:06.920955,276.6602966521777,289.55769056294224,-451.3821819938609,299.09001589943136,-504.86778633379816,-417.7179841891509,-25.31914107219614,465.2893322311852,,COMPLETE
279,23.0,2026-07-08 15:02:21.691978,2026-07-08 15:02:29.194321,0 days 00:00:07.502343,223.22061619549257,193.1739547140653,-285.6291447193937,198.15964438429333,172.2675212563449,-509.5114803709675,-109.69022425262207,386.89786562412024,,COMPLETE
280,0.0,2026-07-08 15:02:29.224098,2026-07-08 15:02:35.549029,0 days 00:00:06.324931,66.00287242167622,184.65830983212288,-351.7724297136801,195.94565511657848,208.87802416524266,-526.787124367927,-112.59357292540695,336.30948266809037,,COMPLETE
281,19.0,2026-07-08 15:02:35.583019,2026-07-08 15:02:42.424758,0 days 00:00:06.841739,178.23274696942883,126.11128645679707,-422.58958510450714,119.36956956231387,172.91126288369298,-560.5971771562097,-4.612882357895394,489.19294732006443,,COMPLETE
282,0.0,2026-07-08 15:02:42.487151,2026-07-08 15:02:49.024591,0 days 00:00:06.537440,116.28242482016853,45.0433112502125,-492.0985807064291,111.8254619679305,188.09971298285592,-553.0715891986496,81.16616997392825,495.2069651515773,,COMPLETE
283,17.0,2026-07-08 15:02:49.061003,2026-07-08 15:02:55.357428,0 days 00:00:06.296425,165.17072272084886,101.17463287940471,-422.64799975228414,134.11896650405285,145.58663750755989,-571.841827317264,7.520885596060964,454.4571489959442,,COMPLETE
284,0.0,2026-07-08 15:02:55.387328,2026-07-08 15:03:02.179111,0 days 00:00:06.791783,157.21366740053912,72.30033600945012,-411.6139632805665,82.5438748071401,115.40585786170598,-584.0771402064098,41.14925156568301,444.86319398196406,,COMPLETE
285,0.0,2026-07-08 15:03:02.222572,2026-07-08 15:03:09.357188,0 days 00:00:07.134616,183.14678497056735,122.2960395407098,-461.05503140017106,140.6801256957478,156.27807628272438,-625.1456756759944,2.6434844075048787,542.4463741679356,,COMPLETE
286,0.0,2026-07-08 15:03:09.395769,2026-07-08 15:03:15.798585,0 days 00:00:06.402816,229.28809966272397,108.80780316942804,-437.837006211071,56.802267877615265,162.89818622713526,-566.9528975734004,-16.730779698516244,492.69345998535596,,COMPLETE
287,0.0,2026-07-08 15:03:15.837599,2026-07-08 15:03:23.505821,0 days 00:00:07.668222,139.2735251505611,15.743703823295377,-401.3604575006485,168.39564946621064,121.71627529033516,-441.114309370553,111.0501378336997,659.507077997242,,COMPLETE
288,17.0,2026-07-08 15:03:23.543466,2026-07-08 15:03:30.250058,0 days 00:00:06.706592,178.70750923460827,131.25209851542104,-375.609494104386,119.41673808283312,229.43942769333435,-684.6873543085726,39.359299360616106,583.3190683080636,,COMPLETE
289,8.0,2026-07-08 15:03:30.308208,2026-07-08 15:03:37.230621,0 days 00:00:06.922413,74.588801865797,93.72203651268183,-381.6617148744933,26.372947436823054,188.38516524592995,-756.9825280791546,33.757465669631856,584.915400182841,,COMPLETE
290,31.0,2026-07-08 15:03:37.266213,2026-07-08 15:03:44.638644,0 days 00:00:07.372431,173.5817248602317,156.4151220420656,-343.8946367724904,127.46093061067766,218.84021340386866,-528.6220845466511,66.34971415481533,469.49151277989563,,COMPLETE
291,1.0,2026-07-08 15:03:44.682817,2026-07-08 15:03:51.590731,0 days 00:00:06.907914,131.83469331619176,152.56170747076288,-402.13613109658877,114.41863166365839,235.9647929223521,-594.1390966116236,89.05348779052386,463.4599486880028,,COMPLETE
292,0.0,2026-07-08 15:03:51.623334,2026-07-08 15:03:58.943671,0 days 00:00:07.320337,203.5498195466872,74.84425272683787,-488.4818193117695,82.53326161337918,152.31836938427756,-644.1255995642737,42.80158784487843,421.5253859381751,,COMPLETE
293,7.0,2026-07-08 15:03:59.003546,2026-07-08 15:04:06.267500,0 days 00:00:07.263954,104.69727563736774,126.49312624806205,-440.2594101501661,138.16819233424232,206.9420012217201,-539.4156323464583,59.53324846533542,473.4489252079865,,COMPLETE
294,2.0,2026-07-08 15:04:06.313966,2026-07-08 15:04:13.176693,0 days 00:00:06.862727,228.75091940504436,140.4073507302864,-367.49476089951554,184.171689520807,245.58050813019935,-671.7245227266673,128.73950917765757,422.13865705960313,,COMPLETE
295,0.0,2026-07-08 15:04:13.224323,2026-07-08 15:04:19.962800,0 days 00:00:06.738477,176.86023168983192,-13.593579873047247,-332.6864858983944,116.65378573813138,216.45400161727838,-835.0559929047681,-9.195961762963298,510.7643662758409,,COMPLETE
296,6.0,2026-07-08 15:04:19.998609,2026-07-08 15:04:26.685776,0 days 00:00:06.687167,212.1550514841807,190.96017251665197,-374.0863036853251,150.86948877242224,183.76811166451768,-522.7226768454125,14.410177364117352,568.3546823223778,,COMPLETE
297,2.0,2026-07-08 15:04:26.725671,2026-07-08 15:04:33.639902,0 days 00:00:06.914231,163.10983101719987,147.32278845449466,-435.04428704819776,70.31525472049118,98.16428574448756,-561.5781573222772,89.36919798083807,450.36146197277486,,COMPLETE
298,3.0,2026-07-08 15:04:33.689396,2026-07-08 15:04:40.566138,0 days 00:00:06.876742,244.91874058070218,184.2070280336045,-523.8221603083019,194.4135936539028,260.3428837894834,-503.9345442539262,-35.850201446407354,710.3178521414112,,COMPLETE
299,0.0,2026-07-08 15:04:40.610570,2026-07-08 15:04:49.071561,0 days 00:00:08.460991,31.825747155334554,111.87784073004184,-314.0108590062408,5.091748343350105,152.85148129047786,-694.3384390812771,14.735152985563676,406.06278703772125,,COMPLETE
